ID,abandono_6meses
101481,0
100668,0
101531,0
101733,0
101686,1
101031,0
101516,0
103693,0
103434,0
102195,0
103499,0
103913,0
104128,0
103664,1
102698,0
103057,1
102701,0
102523,0
102296,0
103867,0
102743,0
101183,0
100467,0
100398,0
101518,1
101160,0
101691,0
101119,0
100699,0
101977,0
100232,0
101656,0
100341,1
100597,0
100276,0
102028,1
102086,0
102150,0
101689,0
101622,0
102022,1
101378,0
102035,1
103392,0
104092,0
103163,0
103323,0
104044,1
102968,0
103218,0
100426,0
100215,1
102110,1
100074,0
100082,1
100406,0
103300,0
102875,0
100325,0
101570,0
101767,0
103677,0
103005,0
102343,0
100937,1
100565,0
101817,0
100769,1
100149,0
100243,0
103215,0
103715,0
102367,0
100152,0
101204,0
100577,1
101478,0
102026,1
103479,0
102549,0
103588,0
103336,0
102515,0
102703,0
103013,0
102950,0
101105,0
101804,0
100402,0
102714,0
102417,1
100485,0
100746,0
100043,0
100600,0
101758,1
101434,0
100718,0
101577,0
101932,0
101772,0
104075,0
102422,0
102502,1
103732,0
102942,0
102336,0
102949,0
102673,1
103531,0
102258,0
102804,1
102983,0
103682,0
102583,0
103750,0
103287,0
101973,0
100809,0
100791,1
101019,0
102014,1
101411,0
101607,1
100510,1
101876,0
100067,0
100977,0
100508,0
102109,1
100735,0
100585,0
101837,0
101029,0
101417,1
100806,0
102064,0
101415,0
100749,0
101946,0
102029,1
100257,0
100674,0
102101,1
103623,1
103223,1
103929,1
104071,0
103387,0
103939,0
102428,0
102861,0
103681,0
103822,0
102589,0
103328,1
102350,0
102512,0
102685,0
102880,0
103850,0
103241,0
102369,0
104064,0
102813,0
102610,0
103726,0
101218,0
101310,0
101208,0
101332,1
101156,1
100689,0
100354,0
101261,0
101439,0
101224,0
100608,1
100437,1
103485,0
104027,0
104149,0
102890,0
103457,0
103375,0
103866,0
103565,0
103197,0
103938,1
103835,0
103995,0
101528,0
101505,0
102160,1
101127,0
100974,0
101982,0
101771,0
101220,0
102003,1
102157,1
103967,0
103022,0
103364,0
102346,1
103417,0
103642,0
102556,0
103100,0
102790,0
103231,0
102233,0
103222,0
103383,0
103550,0
102392,0
104093,0
102435,0
100751,0
101693,0
100212,0
101131,0
101153,0
100666,0
101465,0
100964,0
100012,0
103613,0
102635,0
103562,0
103134,0
102511,0
103309,0
102594,0
103414,0
103786,0
103115,0
101269,0
100479,0
100611,0
100077,0
101191,0
101548,0
100475,0
101792,0
100182,0
104148,0
103733,0
103593,0
103684,1
102704,0
102558,0
102563,0
103812,0
103448,0
100469,1
100390,0
101064,0
100465,0
100612,0
102033,1
100192,1
102092,1
101189,0
102080,0
103444,0
102920,0
103489,0
102530,0
102799,1
103144,0
103122,0
103806,0
102640,0
104146,0
104095,0
103777,0
103082,1
102544,0
101964,0
100240,0
101931,0
100599,0
101710,0
101322,1
100292,0
101342,0
100681,0
101959,0
101778,0
100715,0
100783,0
100928,0
101356,0
101027,0
102087,1
100009,0
102060,1
102814,0
103305,0
102711,0
102631,0
102634,0
102255,0
103975,1
102440,0
103577,0
102629,1
102723,1
102918,0
103725,0
103601,0
102808,0
102839,0
102211,0
103795,0
102309,0
100855,0
101955,0
101426,0
100235,0
101432,0
100592,0
101849,0
101176,1
100237,1
101050,0
101852,0
101759,0
101878,0
101706,0
102490,0
102227,0
102192,0
103198,1
103233,0
103510,0
103442,0
103949,1
103561,0
103107,0
104163,0
103950,0
103941,0
102987,1
103919,1
103960,0
102731,0
104078,0
101941,0
102093,1
102088,1
102013,1
100642,0
101924,0
101349,0
100504,0
101956,0
100488,0
101524,0
100575,0
100625,1
101355,0
100256,0
100188,0
100218,0
102289,1
102626,1
102825,1
103138,0
103959,1
102405,0
104126,0
102781,0
103186,0
102654,0
102584,0
102756,0
103484,0
103252,0
102590,0
104045,0
103533,0
103985,0
103573,0
101097,1
100026,0
101717,0
100016,0
101421,0
101250,0
100915,1
100391,0
100335,0
100570,0
101116,0
100472,1
100636,0
101036,0
101909,0
100130,0
101109,1
100273,1
101912,0
100416,0
100493,0
101214,0
102715,0
102461,0
102344,0
102400,0
103166,1
103998,0
102221,1
102259,0
102749,0
103620,1
103346,0
101008,0
100997,0
100581,0
101300,0
101640,0
100127,0
101132,0
101725,0
100300,0
101598,1
101110,0
102079,1
101675,0
101475,0
100505,0
102158,1
103452,0
102627,0
102272,0
103338,0
103996,1
103595,0
102486,0
102188,0
102356,0
102370,0
103512,0
103190,0
102958,0
102358,0
100434,0
102164,1
103680,0
101762,0
101529,1
101971,0
101840,0
102852,0
102209,0
100272,1
100759,1
100186,0
100343,0
101718,0
101069,0
103318,0
103093,0
102867,0
103131,0
103065,0
103164,0
103099,0
103342,0
102427,0
103312,1
100414,0
100228,0
101111,0
101835,0
100031,1
103116,0
103169,0
100123,0
102112,1
100174,0
101213,1
102902,0
104007,0
100203,1
101696,1
100145,0
100444,0
101980,1
101578,0
100969,0
101547,0
101533,0
103136,0
103706,0
103333,0
102517,0
102819,1
104101,0
102901,0
103895,0
103042,0
101707,0
100799,0
101845,0
100011,0
101990,0
103619,0
103497,0
102348,0
103610,1
103016,0
101572,0
100190,0
100560,1
103437,0
104136,0
101024,0
101807,1
101442,0
100876,0
100988,0
100909,0
100069,0
102501,0
103451,0
103250,0
101335,0
100941,0
101641,0
100771,0
103886,0
103407,0
103958,0
103056,0
102611,0
102212,0
102966,0
100587,0
101672,0
102278,0
103632,1
100542,0
101274,1
100728,0
102643,0
102769,0
103820,0
100980,1
100388,0
103516,1
103460,0
101854,0
101169,0
102127,1
101988,0
102218,0
102473,0
100848,0
102054,0
102695,0
101039,1
101729,0
100114,0
103966,0
101513,1
102964,0
100349,0
101714,0
100842,1
100101,1
100385,1
101930,0
100854,0
100368,1
101149,0
100088,0
101929,0
101553,0
100168,0
101902,0
101945,0
100024,1
101867,1
101136,0
102118,1
101770,0
101405,0
100109,0
100355,0
100940,0
101679,0
102002,1
101646,0
100261,0
102084,1
102071,1
102045,1
102066,1
100462,0
102156,1
104060,0
103028,0
102828,1
104056,0
103821,0
103790,0
103389,1
102585,0
104086,0
102778,0
102432,0
102990,0
102423,0
103289,0
102386,0
103154,0
103727,0
103332,0
103839,0
103755,0
103976,0
104115,0
103920,0
103151,0
