id_colaborador,id_ultimo_jefe,seniority,modalidad_trabajo,distancia_oficina,dias_baja_salud,genero,canal_reclutamiento,permanencia_promedio,salario,performance_score,psi_score,estado_civil,age,join_year,join_month,performance,id_colaborador_emb_0,id_colaborador_emb_1,id_colaborador_emb_2,id_colaborador_emb_3,id_colaborador_emb_4,id_colaborador_emb_5,id_colaborador_emb_6,id_colaborador_emb_7,id_colaborador_emb_8,id_colaborador_emb_9,id_colaborador_emb_10,id_colaborador_emb_11,id_colaborador_emb_12,id_colaborador_emb_13,id_colaborador_emb_14,id_colaborador_emb_15,id_colaborador_emb_16,id_colaborador_emb_17,id_colaborador_emb_18,id_colaborador_emb_19,id_colaborador_emb_20,id_colaborador_emb_21,id_colaborador_emb_22,id_colaborador_emb_23,id_colaborador_emb_24,id_colaborador_emb_25,id_colaborador_emb_26,id_colaborador_emb_27,id_colaborador_emb_28,id_colaborador_emb_29,id_colaborador_emb_30,id_colaborador_emb_31,id_colaborador_emb_32,id_colaborador_emb_33,id_colaborador_emb_34,id_colaborador_emb_35,id_colaborador_emb_36,id_colaborador_emb_37,id_colaborador_emb_38,id_colaborador_emb_39,id_colaborador_emb_40,id_colaborador_emb_41,id_colaborador_emb_42,id_colaborador_emb_43,id_colaborador_emb_44,id_colaborador_emb_45,id_colaborador_emb_46,id_colaborador_emb_47,id_colaborador_emb_48,id_colaborador_emb_49,id_colaborador_emb_50,id_colaborador_emb_51,id_colaborador_emb_52,id_colaborador_emb_53,id_colaborador_emb_54,id_colaborador_emb_55,id_colaborador_emb_56,id_colaborador_emb_57,id_colaborador_emb_58,id_colaborador_emb_59,id_colaborador_emb_60,id_colaborador_emb_61,id_colaborador_emb_62,id_colaborador_emb_63,id_ultimo_jefe_emb_0,id_ultimo_jefe_emb_1,id_ultimo_jefe_emb_2,id_ultimo_jefe_emb_3,id_ultimo_jefe_emb_4,id_ultimo_jefe_emb_5,id_ultimo_jefe_emb_6,id_ultimo_jefe_emb_7,id_ultimo_jefe_emb_8,id_ultimo_jefe_emb_9,id_ultimo_jefe_emb_10,id_ultimo_jefe_emb_11,id_ultimo_jefe_emb_12,id_ultimo_jefe_emb_13,id_ultimo_jefe_emb_14,id_ultimo_jefe_emb_15,id_ultimo_jefe_emb_16,id_ultimo_jefe_emb_17,id_ultimo_jefe_emb_18,id_ultimo_jefe_emb_19,id_ultimo_jefe_emb_20,id_ultimo_jefe_emb_21,id_ultimo_jefe_emb_22,id_ultimo_jefe_emb_23,id_ultimo_jefe_emb_24,id_ultimo_jefe_emb_25,id_ultimo_jefe_emb_26,id_ultimo_jefe_emb_27,id_ultimo_jefe_emb_28,id_ultimo_jefe_emb_29,id_ultimo_jefe_emb_30,id_ultimo_jefe_emb_31,id_ultimo_jefe_emb_32,id_ultimo_jefe_emb_33,id_ultimo_jefe_emb_34,id_ultimo_jefe_emb_35,id_ultimo_jefe_emb_36,id_ultimo_jefe_emb_37,id_ultimo_jefe_emb_38,id_ultimo_jefe_emb_39,id_ultimo_jefe_emb_40,id_ultimo_jefe_emb_41,id_ultimo_jefe_emb_42,id_ultimo_jefe_emb_43,id_ultimo_jefe_emb_44,id_ultimo_jefe_emb_45,id_ultimo_jefe_emb_46,id_ultimo_jefe_emb_47,id_ultimo_jefe_emb_48,id_ultimo_jefe_emb_49,id_ultimo_jefe_emb_50,id_ultimo_jefe_emb_51,id_ultimo_jefe_emb_52,id_ultimo_jefe_emb_53,id_ultimo_jefe_emb_54,id_ultimo_jefe_emb_55,id_ultimo_jefe_emb_56,id_ultimo_jefe_emb_57,id_ultimo_jefe_emb_58,id_ultimo_jefe_emb_59,id_ultimo_jefe_emb_60,id_ultimo_jefe_emb_61,id_ultimo_jefe_emb_62,id_ultimo_jefe_emb_63,abandono_6meses
101556,102093.0,1,Híbrida,1.57,9,Hombre,Portal Web,6,412516,46.0,79,Casado,33,2017,11,low,-0.21843754,-0.55412257,0.7042236,0.13098341,-0.35098317,0.8574625,0.2961762,0.5333245,-0.48160458,0.78830487,0.033152513,-0.009521393,0.47730237,-0.20832582,0.39105618,0.17227718,0.10960303,0.7832822,-0.44155028,-0.8974049,-0.7240761,-0.52383626,-0.92701495,0.42546484,0.4677032,-0.13537169,0.8049574,-0.84154063,0.91099614,-0.1760417,-0.08674218,0.09000833,-0.044215918,-0.3984861,-0.0014139301,-1.0214765,-0.20323184,-0.081870705,-0.38253084,0.39184946,-0.52840245,-1.3560752,0.48889813,-0.366811,-0.5542747,0.7134813,0.01028605,-0.30562362,0.15362309,0.07346194,0.22059552,0.40169424,0.41011953,0.30980352,-0.15150872,-0.77999586,0.15463684,0.07633949,0.5770811,-0.48012632,-0.43869302,-0.47603756,0.08128444,0.7988782,0.09542995,-0.011587393,0.9159853,-0.3732517,-0.84532005,1.18987,0.46210778,0.15937485,-1.200901,1.3128524,0.63231075,0.51936793,0.670373,-0.48294115,0.92916363,-0.12193244,-0.16112253,2.0421636,-0.43311083,-2.5760684,-1.004219,-0.21882771,-1.6804618,1.0544273,1.3496666,-1.1787385,1.8164082,-1.4718875,2.3896778,-0.9841445,-1.117294,0.48107094,0.26055285,-1.6190231,0.3038199,-2.5903647,-0.55575895,-0.62719625,-1.5194969,1.7554477,-0.31481698,-3.1341753,1.2356741,0.119951494,-0.8838067,1.3033832,0.057955023,0.047541335,-0.4789214,0.48113644,1.4214603,-0.011415929,0.15247178,0.3674693,-1.2303199,-1.2824545,-0.54951584,0.7323446,0.13184272,-1.1285868,-1.4337908,-0.19877903,-0.36658856,2.486111,1
100080,102039.0,1,Híbrida,1.255,1,Hombre,Referidos,8,381051,46.0,72,Soltero,35,2014,5,low,-0.08112969,-0.91422397,0.87378705,-0.4644815,0.040482298,1.3759837,-0.17081602,0.68659246,-0.6697059,1.2015388,-0.51598066,0.14091769,0.7342014,-0.35217774,0.2952082,-0.1730376,0.26313704,1.0443703,-0.2672552,-0.5363574,-0.71966153,0.035800148,-0.65123457,0.5908104,0.3657088,0.48898154,0.7908082,-0.78655374,-0.10080814,-0.083409,0.3418867,-0.17253116,0.22240376,0.11456258,-0.09245144,-0.59780616,-0.1399354,0.5775295,0.1934821,0.13955131,-0.3574502,-0.63068575,0.38654298,-0.7033429,-0.7137203,0.6404144,0.2380155,-0.5178794,0.27315703,0.13960217,-0.2530063,0.5062859,0.3182728,0.299135,-0.029097602,-0.400189,0.3454676,-0.5003262,0.53784823,-0.2769724,0.2929781,-0.20771906,0.4804897,-0.096228644,0.10372965,-1.7204305,1.8225353,-1.3690382,0.36397922,2.8336565,-0.44929054,1.2407296,-1.2569833,2.4970539,-1.1238202,0.58220816,1.5169939,-0.6095558,0.6021118,-0.69469947,0.51713437,2.1672688,0.21362016,-1.4563144,-1.1091441,0.3159335,-0.9527844,1.3325512,0.8694331,0.80382293,1.1905782,-0.9878607,-0.85609794,-0.049925018,0.21677205,-0.5763568,0.46691975,-0.28764036,-0.43554446,-1.1163169,-0.1020476,1.4190406,0.6542035,0.0523409,-0.20138061,-0.77066004,0.71105915,-1.2842518,-1.5457573,0.9667313,0.60006887,-0.5328863,0.46908647,0.046657007,-0.36299175,0.51264626,-0.09628281,0.44107926,-0.36858657,-0.59063965,0.64025754,-1.236991,0.49356997,-0.23437674,0.6155101,0.46599808,1.09141,-0.5489843,0
101907,102120.0,1,Híbrida,7.605,1,Hombre,Ferias & Networking,8,429209,46.0,73,Soltero,44,2022,1,low,-0.29783422,-0.9933487,0.9205962,0.9745532,-0.112543285,1.2233632,0.27338943,0.8897681,-0.6285362,0.5360848,-0.20940185,0.032934386,0.041467298,-0.08220552,0.22793122,0.2172512,0.15343837,0.5125536,-0.8139244,-0.36492792,-0.9389481,-0.18434453,-0.09541064,-0.22267571,-0.092302315,0.5489849,0.1611628,-1.0241252,0.23997875,-0.3319292,-0.004333937,-0.010423162,0.23922005,0.07064253,0.12882756,-0.4227349,-0.19026701,0.24366021,0.14217204,-0.4215374,-0.84999967,-0.6302507,0.2550347,-0.5446965,-0.39104524,0.90216136,0.03225916,-0.39627898,0.85994416,-0.19073564,0.16480175,0.65691364,0.40370202,0.5461701,0.67996454,-0.47268483,0.46144524,-0.23356271,0.7047414,-0.5027601,-0.14593789,-0.78640157,0.39314407,0.20380445,-0.36304188,-1.50939,1.8392984,2.9039545,0.049527027,2.4010296,0.3927778,1.9058145,-1.1461604,0.87713486,0.008852208,0.693584,-0.6952497,0.16754441,0.29066107,0.49010974,0.29021764,0.46932188,-1.4553081,-0.26430264,-1.5474651,0.40715304,0.801285,-0.8102469,-0.7049855,1.6900156,-0.07146119,-2.1997182,-0.11081471,-0.8400889,-0.4249672,0.13560066,0.6237506,0.15224011,0.41446584,-0.43812788,-0.25313792,0.18736205,0.49541953,-1.1689149,-1.29688,-0.45646578,0.2607929,-0.6035571,-0.22282442,1.728335,-0.13516079,-0.23496035,2.3313174,-0.20314465,0.840592,0.70584863,0.07544954,1.0763968,1.951034,-0.49658337,0.5515354,-0.2725852,1.0757093,-1.1788292,-0.44935367,-1.323605,1.4356828,0.57911074,1
101643,102013.0,1,Híbrida,2.235,3,Hombre,Referidos,7,271911,46.0,74,Casado,34,2012,5,low,-0.71268666,-0.9046469,1.0214549,0.15555555,0.07899151,0.8753857,0.53879756,0.88867164,-0.42458516,0.9707221,-0.5173355,-0.31701607,0.8757982,-0.32015085,0.42246696,0.23251288,0.6089937,0.65353584,-0.7186122,0.26690555,-0.6937327,-0.9431686,-0.7184617,0.44103757,0.030952381,0.2889865,0.79608655,-0.92344165,0.835561,-0.8310499,0.4863465,-0.23611471,-0.3104364,0.389224,0.14043142,-0.42561495,-0.610641,-0.10910811,0.08070653,-0.20805159,-0.85016173,-0.9747804,0.024802625,-0.48036745,-1.1297588,0.6615827,-0.12849241,-0.7234869,0.42634788,0.2871631,-0.11391896,0.6988127,0.5395161,0.30104578,0.41345903,-1.1154268,0.4441334,-0.45700127,1.3831512,-0.076431714,0.037237898,-0.78074,0.16478318,0.42831898,-2.5439885,-1.4606907,2.2355351,-0.6431783,1.163163,0.85520625,2.053255,1.7535055,-1.3683102,2.3029246,-1.7929227,-0.6021091,2.445907,-1.2177658,1.410438,0.2605126,2.0423353,0.40001914,-1.0961614,4.4899035,-0.75057316,-2.5427961,-0.116487525,2.3241708,-1.5594455,1.0177866,1.9410267,-1.7419214,1.7995704,-4.3723187,2.1050029,-1.1826903,-0.9089853,2.3533342,1.0741748,0.7211903,-3.2596834,-1.2570548,1.5328722,-1.6589874,-1.3569616,-0.4161399,-0.47510833,0.46606565,-2.972898,0.63366944,-1.0208634,-1.8465654,0.21152513,1.0287629,0.18462674,1.5704762,-0.14924279,-0.9239983,1.6730452,-2.7604766,0.95592827,-2.464608,3.6991382,1.8070723,1.5000255,0.0892698,0.21428801,0.9556099,1
101893,102127.0,1,Híbrida,2.39,1,Hombre,Linkedin,11,718883,46.0,86,Divorciado,53,2021,7,low,-0.58632857,-0.72374547,0.5964446,0.5630659,-0.09546265,0.25623098,0.3990578,0.5294092,-0.40857247,0.74799937,-0.0903069,-0.90978265,0.23543619,-0.17804135,-0.012454081,0.49520725,0.09856475,0.00849019,-0.88930476,-0.7783304,-0.5702364,-0.17969486,-1.0890145,-0.17609671,0.039048154,0.35746944,0.5459868,-0.4255313,0.36518335,0.35083038,0.4313234,0.34916526,0.28107768,0.16242324,0.002964957,-0.70222014,-0.37130642,-0.15163985,0.029935397,0.21694264,-0.42172286,-1.0295135,0.30614525,-0.33270425,-0.24779324,0.5938555,-0.2639542,-0.30492476,0.4055627,0.3383627,0.10201098,0.16129838,0.5457248,0.8271296,0.23079513,-0.46888202,0.7193251,-0.41843313,1.120084,0.06783843,0.19548497,-1.071047,0.34533864,0.7695398,-1.2606637,-1.1245668,0.71012264,1.4645866,0.14041005,-0.6803416,0.8946905,0.5738642,-0.28581738,1.4539255,-0.042611297,-1.983439,0.18220481,-0.00823105,-0.19858019,1.3200903,0.101611085,-0.7077509,-1.6395109,-1.6448166,-0.7562812,0.34150544,-2.17024,-0.6158233,-0.4934698,0.5894223,0.9735728,-0.3194096,1.1169995,1.1228336,0.5879988,1.128576,0.7815734,-0.049201295,0.010387207,-1.4118702,-0.611984,-0.62447757,0.012972725,0.7362954,0.026189756,-2.049781,0.3946843,-0.49382576,-0.07419217,1.1787822,-0.7660528,-0.17091371,0.4765315,0.9827144,0.4260645,-0.13604578,1.0470417,2.1565814,0.38456064,-0.61112785,1.2244494,-1.124599,2.2846813,0.5934305,0.8936949,-2.0366933,1.1244036,2.128011,1
102982,102017.0,1,Híbrida,4.555,2,Hombre,Referidos,6,233623,46.0,79,Casado,19,2013,10,low,-0.33834147,-0.9622098,0.8222659,0.28442755,-0.65821755,1.6255343,-0.024665024,0.9835587,-0.49922803,0.89785737,-0.39258155,-0.30233118,0.63845,-0.21280845,0.2251629,0.11066995,0.309228,0.76793975,-0.5269234,-0.6497246,-0.805094,-0.836669,-0.82255226,0.36934605,0.093703054,0.6628219,0.9179509,-1.053305,0.5664585,0.045187894,0.15513436,0.0846677,-0.57993,0.3701891,-0.28703663,-0.64465344,-0.23246098,0.2746321,-0.20084064,-0.22851284,-1.2932274,-1.3850802,0.1294383,-0.5184738,-0.90951794,1.2240181,0.16748932,-0.4442974,0.4372676,0.42766035,-0.30599168,0.681983,0.4216768,0.78592175,0.15110742,-1.0156115,0.5109757,-0.26637602,1.3556557,-0.43446332,0.014617743,-1.0970674,0.022196027,0.7724431,-0.40345392,-1.8655189,-0.33578917,0.37846974,-2.4434476,2.6227815,-2.4541662,1.1778736,-0.71731806,0.5754374,-0.25937787,-0.6574592,0.14972948,-0.75606173,1.142247,-0.2485771,-0.046546686,-0.29387176,0.048167124,-2.03604,-0.42914283,-0.31298137,0.20115654,1.4232776,-2.8100066,0.36288387,2.5345469,-0.74254465,-0.5582847,0.87246853,-1.2898972,2.1106715,-2.105775,0.91481334,-1.2928269,1.2669128,-1.6546401,0.14712715,1.0490155,-2.547707,-2.977244,-1.163451,1.8092285,1.0200319,-0.57132244,2.519338,1.388626,-0.11786468,-0.17361917,2.452796,-2.5400932,-0.998934,-0.9959239,0.9820274,0.52924275,-1.26171,0.38569245,-0.7759077,2.0481477,1.088817,0.89702135,-1.5121334,-0.6076106,2.9199734,0
102591,102034.0,1,Híbrida,3.42,0,Mujer,Referidos,4,266804,46.0,79,Casado,23,2014,5,low,-0.7660771,-0.7199373,1.1590154,0.7416569,-0.36868042,1.0538757,-0.015340054,1.1871215,-0.5440475,1.0353644,-0.05419486,-0.23435421,0.508604,-0.09419041,0.06745227,0.22571892,0.33794832,0.7063282,-0.5552976,-0.46305576,-0.27367532,-1.0268296,-0.8020383,0.34759116,0.115811475,0.28563383,0.96605873,-0.9614938,0.6854812,0.29270273,0.4407415,-0.042685103,-0.13291323,-0.08621462,0.2554708,-1.0958712,0.0152475415,0.11275439,-0.4795627,-0.28726828,-1.1058359,-1.0217923,0.61583614,-0.5613115,-0.9751674,0.7358896,0.059410747,-0.7752887,0.16181536,-0.14889918,0.0026324913,0.62159663,0.55034304,0.23353283,0.41375437,-1.1074492,0.71533203,-0.019219663,0.9533501,-0.16634457,-0.0062158573,-1.3740492,0.2747534,0.5472584,-1.9551054,0.38700327,1.4898154,2.093724,-0.13820566,-0.5195895,-1.651219,2.6847265,-1.2566749,2.6562417,0.5564911,1.3120747,-0.4660083,1.3018262,-1.7978224,0.2957137,1.079434,-0.44988343,-0.11003988,0.6571919,2.3243365,-1.287094,-0.8216673,1.4320285,-0.27811003,0.32403,2.6300118,0.9018979,1.6877469,1.6778759,1.5632132,0.87582844,-0.73030424,-1.7936147,1.8713415,-2.5617225,0.5836276,0.14297536,-2.0537179,-1.8573085,-1.2030599,-0.6930468,2.3150482,0.84901065,-0.8481436,1.9587953,-0.13127047,-1.7171086,-0.46955156,-1.1889144,0.30094594,-0.5770336,0.65086555,-0.9369504,1.6781183,-2.0769303,1.3932421,1.312082,-0.69565105,0.2559103,0.9967035,-2.7838738,0.8602251,2.1249862,0
104096,102093.0,1,Híbrida,1.56,9,Hombre,Portal Web,6,410803,46.0,79,Casado,33,2017,11,low,-0.17467439,-0.46933523,0.67658836,0.09249779,-0.36934718,0.8419876,0.33153343,0.50719965,-0.51337856,0.7712893,0.058991488,0.0031115254,0.40743175,-0.21543403,0.4086395,0.17215505,0.066149116,0.7759031,-0.3914498,-0.90553397,-0.68393,-0.48313332,-0.93592346,0.42544165,0.49915895,-0.1565574,0.8041737,-0.81892073,0.9122076,-0.19705923,-0.09204634,0.096181855,-0.0019544559,-0.40730947,0.041997027,-1.004039,-0.21583723,-0.120729744,-0.34448436,0.43480524,-0.48786846,-1.3417661,0.43489876,-0.35733184,-0.53469145,0.674078,0.0028631375,-0.25315553,0.1342661,0.08762446,0.2739661,0.39368397,0.38092732,0.306114,-0.16880324,-0.79921156,0.07415264,0.06251348,0.5482913,-0.48095745,-0.45929676,-0.41558436,0.05270069,0.8144979,0.09542995,-0.011587393,0.9159853,-0.3732517,-0.84532005,1.18987,0.46210778,0.15937485,-1.200901,1.3128524,0.63231075,0.51936793,0.670373,-0.48294115,0.92916363,-0.12193244,-0.16112253,2.0421636,-0.43311083,-2.5760684,-1.004219,-0.21882771,-1.6804618,1.0544273,1.3496666,-1.1787385,1.8164082,-1.4718875,2.3896778,-0.9841445,-1.117294,0.48107094,0.26055285,-1.6190231,0.3038199,-2.5903647,-0.55575895,-0.62719625,-1.5194969,1.7554477,-0.31481698,-3.1341753,1.2356741,0.119951494,-0.8838067,1.3033832,0.057955023,0.047541335,-0.4789214,0.48113644,1.4214603,-0.011415929,0.15247178,0.3674693,-1.2303199,-1.2824545,-0.54951584,0.7323446,0.13184272,-1.1285868,-1.4337908,-0.19877903,-0.36658856,2.486111,1
103039,102013.0,1,Híbrida,2.26,3,Hombre,Referidos,7,271278,46.0,74,Casado,34,2012,5,low,-0.688516,-0.88346434,0.92044514,0.14955848,0.088962965,0.79340184,0.49194402,0.7900356,-0.42391568,0.94978875,-0.47243917,-0.25982848,0.77847385,-0.29126263,0.37793773,0.20909563,0.5991136,0.6295205,-0.707687,0.29223886,-0.63071644,-0.84915173,-0.70804363,0.43196025,0.010395034,0.28111902,0.7314361,-0.8538368,0.81649846,-0.7682241,0.40062365,-0.21173197,-0.23097841,0.37122205,0.115718074,-0.41763294,-0.5379849,-0.09965816,0.100062646,-0.20977339,-0.7448561,-0.9430961,0.024268895,-0.4491473,-1.0415801,0.66330326,-0.09043654,-0.6990029,0.40667233,0.29438224,-0.14074855,0.64468884,0.552443,0.28259754,0.404568,-1.0760413,0.42711356,-0.40675697,1.2750211,-0.060263436,0.07401536,-0.7587465,0.2154039,0.3759073,-2.5439885,-1.4606907,2.2355351,-0.6431783,1.163163,0.85520625,2.053255,1.7535055,-1.3683102,2.3029246,-1.7929227,-0.6021091,2.445907,-1.2177658,1.410438,0.2605126,2.0423353,0.40001914,-1.0961614,4.4899035,-0.75057316,-2.5427961,-0.116487525,2.3241708,-1.5594455,1.0177866,1.9410267,-1.7419214,1.7995704,-4.3723187,2.1050029,-1.1826903,-0.9089853,2.3533342,1.0741748,0.7211903,-3.2596834,-1.2570548,1.5328722,-1.6589874,-1.3569616,-0.4161399,-0.47510833,0.46606565,-2.972898,0.63366944,-1.0208634,-1.8465654,0.21152513,1.0287629,0.18462674,1.5704762,-0.14924279,-0.9239983,1.6730452,-2.7604766,0.95592827,-2.464608,3.6991382,1.8070723,1.5000255,0.0892698,0.21428801,0.9556099,1
103997,102137.0,1,Híbrida,3.905,1,Hombre,Linkedin,16,795692,46.0,73,Casado,51,2022,3,low,-0.2850547,-0.8615537,0.89374185,0.18733878,-0.031062244,1.008318,-0.29969937,0.24312314,0.2044467,0.85998666,0.5386476,0.17111853,-0.10158132,0.16118212,0.1627978,-0.045034222,-0.1186141,0.26090887,-0.03443689,-0.1701433,-1.3060248,-0.18432276,-0.63381255,-0.12872492,0.68580586,-0.044077303,0.198885,-0.21844861,0.826261,0.33667463,0.7553299,0.49015188,-0.35716233,-0.49017876,-0.37175876,-1.2189103,-0.6330413,0.18922833,-0.63038754,-0.43430075,-1.3419448,-0.973094,-0.09292577,-0.3922697,-0.8701571,0.3223989,-0.3857633,0.07633638,0.028190786,0.10869149,-0.2157477,0.7785138,0.32797992,0.8290069,0.23098339,-1.5253781,0.09179675,-0.60456896,1.2151904,-0.5931616,0.60457355,-0.81763655,0.13253038,0.6821179,-0.52007455,-0.792934,1.4518749,0.36705536,0.4120262,1.3747842,-0.6161761,-0.28711987,0.73726094,1.4095365,1.1584232,0.72922087,-0.99020296,0.28033698,0.56703246,-0.10017584,-0.32637432,0.026520051,0.23928037,-0.07327599,-1.8252816,0.11126228,-0.2380925,-0.581187,1.2828407,-0.05755117,0.41217685,0.029321527,1.1595916,0.30959013,1.5481315,0.77008116,-1.0792931,-1.6003145,-0.7590474,-1.5322726,-1.203001,0.11128841,-0.9305894,-0.50577664,-2.2619717,-1.6745157,-0.415954,-0.60856724,-1.3427773,0.21717985,-0.83323777,-0.097397126,-0.23275869,0.13279998,-0.5543214,0.8511316,0.24330026,1.5394663,0.62672275,-2.8004196,0.0062637245,-0.5116076,1.8005515,-0.84122825,1.4592128,-1.2221793,0.15608977,1.0601441,1
103944,102101.0,1,Híbrida,1.87,0,Mujer,Portal Web,7,696011,46.0,73,Divorciado,48,2018,1,low,-0.38673404,-0.8496263,0.6633315,0.10769866,-0.2149979,0.698842,0.003970146,0.62158936,-0.189238,0.4274225,0.079793245,-0.09443318,0.22438435,-0.4845986,-0.21884707,0.33268467,-0.17394112,0.4464529,-0.4844955,-0.59084076,-0.67917806,-0.5930954,-1.1026443,0.35881922,0.03857777,0.5482621,0.916916,-0.8179088,0.5066152,-0.022401681,0.7066939,0.1128944,-0.46894968,0.22824684,-0.22359969,-0.21430928,0.20450667,0.18996088,0.06037225,-0.13773677,-0.96219015,-0.68742913,0.023930224,-0.7011861,-0.8756486,0.69118327,0.21080545,-0.253215,0.22701296,-0.09374061,0.48779258,0.023007708,0.8637227,0.30982718,-0.056934495,-0.8540454,0.15898374,0.017910102,0.5586536,-0.8786015,-0.20771088,-0.65385044,0.54829043,0.08871495,-1.0937073,-1.3783308,1.2981725,0.60985637,-0.049054015,0.8443822,-0.701098,0.55116314,-0.14226295,0.24374567,0.48778242,0.10994525,0.08338507,-1.0406734,-1.0003692,0.90779585,-1.4461234,1.0487323,-0.749701,-1.3059194,-0.99447316,-0.7779809,-2.4472234,0.26196232,-0.29169983,0.898168,1.840491,-1.827333,1.0242611,0.072076686,1.7433487,0.3933967,-1.4548932,0.20915866,-0.48735517,0.30097613,0.7391038,0.42502224,0.26858154,-0.6873543,-1.932414,-1.0690192,0.07882186,-1.300115,-2.1286259,1.0621392,0.79043883,-0.12377877,0.3680334,-0.008934314,1.718368,-0.95693064,1.6854931,0.720164,-0.22844386,-1.650765,0.11358811,0.65206903,0.26872543,-2.3407726,-0.80793834,-0.85580766,1.2504923,-0.31630147,1
102803,102013.0,1,Híbrida,3.66,3,Mujer,Portal Web,13,697247,46.0,85,Casado,42,2012,5,low,-0.79078996,-0.9396462,0.9986388,0.2068952,0.1407917,0.8356821,0.5102904,0.8756307,-0.38350642,1.0200077,-0.50516254,-0.2920772,0.9072457,-0.30942598,0.38677257,0.21538,0.6370489,0.715155,-0.7630808,0.2935084,-0.6726435,-0.9250104,-0.79559934,0.4396881,0.008825161,0.31453162,0.8071883,-0.8637727,0.92080677,-0.8905684,0.44623366,-0.19716005,-0.31722322,0.36061648,0.13914593,-0.40731886,-0.6016285,-0.11239228,0.044792693,-0.22299695,-0.8365027,-1.0169519,-0.010449561,-0.5087017,-1.1632595,0.7511499,-0.11405292,-0.6794575,0.4305003,0.34453282,-0.14241225,0.6596434,0.5660629,0.34731635,0.434623,-1.1220598,0.38576844,-0.43447545,1.4047014,-0.05843205,0.033248223,-0.810694,0.18696198,0.41447875,-2.5439885,-1.4606907,2.2355351,-0.6431783,1.163163,0.85520625,2.053255,1.7535055,-1.3683102,2.3029246,-1.7929227,-0.6021091,2.445907,-1.2177658,1.410438,0.2605126,2.0423353,0.40001914,-1.0961614,4.4899035,-0.75057316,-2.5427961,-0.116487525,2.3241708,-1.5594455,1.0177866,1.9410267,-1.7419214,1.7995704,-4.3723187,2.1050029,-1.1826903,-0.9089853,2.3533342,1.0741748,0.7211903,-3.2596834,-1.2570548,1.5328722,-1.6589874,-1.3569616,-0.4161399,-0.47510833,0.46606565,-2.972898,0.63366944,-1.0208634,-1.8465654,0.21152513,1.0287629,0.18462674,1.5704762,-0.14924279,-0.9239983,1.6730452,-2.7604766,0.95592827,-2.464608,3.6991382,1.8070723,1.5000255,0.0892698,0.21428801,0.9556099,0
103411,102121.0,1,Híbrida,6.945,1,Hombre,Linkedin,8,719647,46.0,78,Casado,50,2019,8,low,-0.2654188,-0.95465887,0.8433228,0.3832799,-0.0030345388,0.8576979,0.63493276,0.5518794,-0.38065365,0.89865655,-0.58538264,-0.2457004,0.7187523,-0.88043994,0.4968591,0.4345812,0.22891675,0.6271672,-0.53525454,-0.8608767,-0.67403984,-1.142801,-0.9734714,0.13697891,0.6663723,-0.044792738,0.79760224,-0.74308014,0.41892758,-0.18976189,0.7049192,-0.046775986,0.041353468,-0.14341025,-0.2398079,-1.0027143,-0.43558043,-0.077595875,-0.4951363,0.15320577,-1.509282,-1.0115037,0.10068228,-1.0965273,-0.73060477,0.5896186,0.27868125,-0.6653357,0.5639354,-0.41485992,0.065802515,0.8486424,1.017563,0.8391659,0.060550556,-0.6601865,0.5859766,-0.112918094,1.2491726,-0.61336905,0.32411653,-1.4048741,0.39459482,0.65829694,0.44013956,-0.758055,-0.61510295,1.2431941,0.25596803,-1.2638202,2.2474854,-1.3642741,-1.1391951,1.1098666,-0.53863686,0.7793189,1.6459769,-4.0933604,1.1263248,1.597299,-0.40248466,0.21282995,0.6430943,-1.3434358,0.008458909,-2.526179,-1.2650456,1.3113321,1.567802,-1.214392,0.7289846,0.19835177,-0.9659714,-0.8402183,1.1659772,-0.10597382,1.5635239,-1.0261595,-0.97268265,-1.0291498,-1.1251142,-1.8311652,-2.413505,0.34452024,-4.394977,-0.62884647,-1.4301391,-1.1519905,-0.27362534,-0.60878944,2.2906342,-0.9405411,1.4498914,-1.8369793,0.73203254,-0.06527177,1.9583685,3.2870412,-0.6992349,0.80781573,-0.16777365,2.1148033,2.1831555,-1.45699,1.777145,-3.5196137,0.8807841,1.6561688,1
